テキスト,テキスト1,講義名,平均評価ポイント,テキスト2,自由記述
---人　　履修者：　---人　　回答率：　---%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 0人 0% )　　
                                   ②ある程度意義があった ( 0人 0% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1812201　インダストリアル・エンジニアリング,平均評価ポイント　　3.44,2024/12/20（金）　～　2025/01/16（木）,グループワークが多いため、予め同級生と交流を深めておくことも大切です。
---人　　履修者：　---人　　回答率：　---%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 0人 0% )　　
                                   ②ある程度意義があった ( 0人 0% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1812201　インダストリアル・エンジニアリング,平均評価ポイント　　3.44,2024/12/20（金）　～　2025/01/16（木）,グループメンバーとコミュニケーションをとって、課題を進めることが大切である。 分からないことは、近くの人に聞いて解決する。
---人　　履修者：　---人　　回答率：　---%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 0人 0% )　　
                                   ②ある程度意義があった ( 0人 0% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1812201　インダストリアル・エンジニアリング,平均評価ポイント　　3.44,2024/12/20（金）　～　2025/01/16（木）,ないです
---人　　履修者：　---人　　回答率：　---%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 0人 0% )　　
                                   ②ある程度意義があった ( 0人 0% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1812201　インダストリアル・エンジニアリング,平均評価ポイント　　3.44,2024/12/20（金）　～　2025/01/16（木）,レポート１００％なので出席とレポートは忘れずに
---人　　履修者：　---人　　回答率：　---%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 0人 0% )　　
                                   ②ある程度意義があった ( 0人 0% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1812201　インダストリアル・エンジニアリング,平均評価ポイント　　3.44,2024/12/20（金）　～　2025/01/16（木）,"

            
            
                 授業の曜日と時間が変更になり申し訳ありませんでした。
インダストリアルエンジニアリングは、動作分析から改善点を見つけて、最終的には改善案まで持っていくことです。
したがって、授業の課題は授業の中でどうやって終わらせられるのかを考えるのもインダストリアルエンジニアリングの一環であると考えます。
これから、さまざまなものを無駄を省いて行なっていかないと多くのデータの中で忙殺されてしまいます。
今後もこのインダストリアルエンジニアリングの考えをベースに取り組んでいただければと思います。
            
            "
50人　　履修者：　52人　　回答率：　96.15%　　回答率ランキング（ 4位　/　260授業中）,"①充分意義があった ( 22人 44% )　　
                                   ②ある程度意義があった ( 28人 56% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1812202　統計学への誘い,平均評価ポイント　　3.08,2024/12/20（金）　～　2025/01/16（木）,授業内容をしっかりと理解出来た
50人　　履修者：　52人　　回答率：　96.15%　　回答率ランキング（ 4位　/　260授業中）,"①充分意義があった ( 22人 44% )　　
                                   ②ある程度意義があった ( 28人 56% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1812202　統計学への誘い,平均評価ポイント　　3.08,2024/12/20（金）　～　2025/01/16（木）,期間が短くて、最大限努力したがそれでもアンケート収集の時間が足りなかった(母数があまり集まらなかった)ので、もう少し企業研究1つ1つのステージの期間を延ばしてほしい
50人　　履修者：　52人　　回答率：　96.15%　　回答率ランキング（ 4位　/　260授業中）,"①充分意義があった ( 22人 44% )　　
                                   ②ある程度意義があった ( 28人 56% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1812202　統計学への誘い,平均評価ポイント　　3.08,2024/12/20（金）　～　2025/01/16（木）,復習や課題は多いが、その分充実した時間を過ごせた。
50人　　履修者：　52人　　回答率：　96.15%　　回答率ランキング（ 4位　/　260授業中）,"①充分意義があった ( 22人 44% )　　
                                   ②ある程度意義があった ( 28人 56% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1812202　統計学への誘い,平均評価ポイント　　3.08,2024/12/20（金）　～　2025/01/16（木）,課題が丸投げされており困りました。
50人　　履修者：　52人　　回答率：　96.15%　　回答率ランキング（ 4位　/　260授業中）,"①充分意義があった ( 22人 44% )　　
                                   ②ある程度意義があった ( 28人 56% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1812202　統計学への誘い,平均評価ポイント　　3.08,2024/12/20（金）　～　2025/01/16（木）,課題の内容について明記されていない状態で”準備しておいてください”だけ言われていてもこちら側としては出来ることがありません。事前に課題の明記をお願いしたいです。
50人　　履修者：　52人　　回答率：　96.15%　　回答率ランキング（ 4位　/　260授業中）,"①充分意義があった ( 22人 44% )　　
                                   ②ある程度意義があった ( 28人 56% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1812202　統計学への誘い,平均評価ポイント　　3.08,2024/12/20（金）　～　2025/01/16（木）,特に無し
50人　　履修者：　52人　　回答率：　96.15%　　回答率ランキング（ 4位　/　260授業中）,"①充分意義があった ( 22人 44% )　　
                                   ②ある程度意義があった ( 28人 56% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1812202　統計学への誘い,平均評価ポイント　　3.08,2024/12/20（金）　～　2025/01/16（木）,企業とコラボして講義に取り入れるという取り組みはとてもいいことだと思いました。
50人　　履修者：　52人　　回答率：　96.15%　　回答率ランキング（ 4位　/　260授業中）,"①充分意義があった ( 22人 44% )　　
                                   ②ある程度意義があった ( 28人 56% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1812202　統計学への誘い,平均評価ポイント　　3.08,2024/12/20（金）　～　2025/01/16（木）,ラウンドワンの課題がフワフワしていて正直、どう進めれば良いか分からなかった。 授業内容が詰め込まれていてわかりにくかった。高校数学Bの確率変数と統計的な推測を僕たちの代は習っていないのに、期待値や信頼区間の話をされて正直困った。 重回帰直線の求め方に関しては、まだ基礎数学で行列を習っていないのにあまり内容が分からなかった。 でも授業内容はとても手応えのある内容で楽しみにしている授業でもあったので、良かったです。 質問に沢山答えて頂いて嬉しかったです。
50人　　履修者：　52人　　回答率：　96.15%　　回答率ランキング（ 4位　/　260授業中）,"①充分意義があった ( 22人 44% )　　
                                   ②ある程度意義があった ( 28人 56% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1812202　統計学への誘い,平均評価ポイント　　3.08,2024/12/20（金）　～　2025/01/16（木）,授業の進む速度が速かったため、理解が追いつかなかった。
50人　　履修者：　52人　　回答率：　96.15%　　回答率ランキング（ 4位　/　260授業中）,"①充分意義があった ( 22人 44% )　　
                                   ②ある程度意義があった ( 28人 56% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1812202　統計学への誘い,平均評価ポイント　　3.08,2024/12/20（金）　～　2025/01/16（木）,講義中にエクセルを利用して実践的なことをすることができて理解が深まった。
50人　　履修者：　52人　　回答率：　96.15%　　回答率ランキング（ 4位　/　260授業中）,"①充分意義があった ( 22人 44% )　　
                                   ②ある程度意義があった ( 28人 56% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1812202　統計学への誘い,平均評価ポイント　　3.08,2024/12/20（金）　～　2025/01/16（木）,内容が難しすぎて理解があまりできませんでした。また、スライドの内容も難しく説明があってもわかりずらかったです。「小テスト」や「宿題」の提出期限が近すぎて慌てて提出するようなことがあったのでもう少し伸ばしてほしいです。
50人　　履修者：　52人　　回答率：　96.15%　　回答率ランキング（ 4位　/　260授業中）,"①充分意義があった ( 22人 44% )　　
                                   ②ある程度意義があった ( 28人 56% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1812202　統計学への誘い,平均評価ポイント　　3.08,2024/12/20（金）　～　2025/01/16（木）,特にありません。
50人　　履修者：　52人　　回答率：　96.15%　　回答率ランキング（ 4位　/　260授業中）,"①充分意義があった ( 22人 44% )　　
                                   ②ある程度意義があった ( 28人 56% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1812202　統計学への誘い,平均評価ポイント　　3.08,2024/12/20（金）　～　2025/01/16（木）,難しかった。
50人　　履修者：　52人　　回答率：　96.15%　　回答率ランキング（ 4位　/　260授業中）,"①充分意義があった ( 22人 44% )　　
                                   ②ある程度意義があった ( 28人 56% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1812202　統計学への誘い,平均評価ポイント　　3.08,2024/12/20（金）　～　2025/01/16（木）,先生の話すスピードが速くてスライドを負いながらでも追いつけないときがあります。できればもう少し遅く話していただければ幸いです。また、課題の解説をもっと詳しくしてほしいです。
50人　　履修者：　52人　　回答率：　96.15%　　回答率ランキング（ 4位　/　260授業中）,"①充分意義があった ( 22人 44% )　　
                                   ②ある程度意義があった ( 28人 56% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1812202　統計学への誘い,平均評価ポイント　　3.08,2024/12/20（金）　～　2025/01/16（木）,自主学習では理解することが出来ずに難しかった。
50人　　履修者：　52人　　回答率：　96.15%　　回答率ランキング（ 4位　/　260授業中）,"①充分意義があった ( 22人 44% )　　
                                   ②ある程度意義があった ( 28人 56% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1812202　統計学への誘い,平均評価ポイント　　3.08,2024/12/20（金）　～　2025/01/16（木）,授業が難しくてついていけないとこがあった
50人　　履修者：　52人　　回答率：　96.15%　　回答率ランキング（ 4位　/　260授業中）,"①充分意義があった ( 22人 44% )　　
                                   ②ある程度意義があった ( 28人 56% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1812202　統計学への誘い,平均評価ポイント　　3.08,2024/12/20（金）　～　2025/01/16（木）,データをしっかり学ぶことができた
50人　　履修者：　52人　　回答率：　96.15%　　回答率ランキング（ 4位　/　260授業中）,"①充分意義があった ( 22人 44% )　　
                                   ②ある程度意義があった ( 28人 56% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1812202　統計学への誘い,平均評価ポイント　　3.08,2024/12/20（金）　～　2025/01/16（木）,自分たちでデータ収集をして、得られた数値から計算することがとても難しく、時間がかかった。
50人　　履修者：　52人　　回答率：　96.15%　　回答率ランキング（ 4位　/　260授業中）,"①充分意義があった ( 22人 44% )　　
                                   ②ある程度意義があった ( 28人 56% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1812202　統計学への誘い,平均評価ポイント　　3.08,2024/12/20（金）　～　2025/01/16（木）,企業様との交流が新鮮でよかったです
50人　　履修者：　52人　　回答率：　96.15%　　回答率ランキング（ 4位　/　260授業中）,"①充分意義があった ( 22人 44% )　　
                                   ②ある程度意義があった ( 28人 56% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1812202　統計学への誘い,平均評価ポイント　　3.08,2024/12/20（金）　～　2025/01/16（木）,フィットムードルの解答が省略されていることが多かったので、途中式があるとより理解しやすいんじゃないかなと思いました。
50人　　履修者：　52人　　回答率：　96.15%　　回答率ランキング（ 4位　/　260授業中）,"①充分意義があった ( 22人 44% )　　
                                   ②ある程度意義があった ( 28人 56% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1812202　統計学への誘い,平均評価ポイント　　3.08,2024/12/20（金）　～　2025/01/16（木）,授業とラウンドワン課題の両立がリーダーなこともあってかなり難しいと感じた。
50人　　履修者：　52人　　回答率：　96.15%　　回答率ランキング（ 4位　/　260授業中）,"①充分意義があった ( 22人 44% )　　
                                   ②ある程度意義があった ( 28人 56% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1812202　統計学への誘い,平均評価ポイント　　3.08,2024/12/20（金）　～　2025/01/16（木）,ないてず
50人　　履修者：　52人　　回答率：　96.15%　　回答率ランキング（ 4位　/　260授業中）,"①充分意義があった ( 22人 44% )　　
                                   ②ある程度意義があった ( 28人 56% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1812202　統計学への誘い,平均評価ポイント　　3.08,2024/12/20（金）　～　2025/01/16（木）,生徒思いな発言が多く、とてもうれしかった。 ところどころ定義不足で答えがわかれる部分があり、目立った
50人　　履修者：　52人　　回答率：　96.15%　　回答率ランキング（ 4位　/　260授業中）,"①充分意義があった ( 22人 44% )　　
                                   ②ある程度意義があった ( 28人 56% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1812202　統計学への誘い,平均評価ポイント　　3.08,2024/12/20（金）　～　2025/01/16（木）,頑張ってください。
50人　　履修者：　52人　　回答率：　96.15%　　回答率ランキング（ 4位　/　260授業中）,"①充分意義があった ( 22人 44% )　　
                                   ②ある程度意義があった ( 28人 56% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1812202　統計学への誘い,平均評価ポイント　　3.08,2024/12/20（金）　～　2025/01/16（木）,すごく個人学習が必要、講義スライドより調べた方がいいところがある
50人　　履修者：　52人　　回答率：　96.15%　　回答率ランキング（ 4位　/　260授業中）,"①充分意義があった ( 22人 44% )　　
                                   ②ある程度意義があった ( 28人 56% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1812202　統計学への誘い,平均評価ポイント　　3.08,2024/12/20（金）　～　2025/01/16（木）,早め早めに取り組んで頑張ってください。
50人　　履修者：　52人　　回答率：　96.15%　　回答率ランキング（ 4位　/　260授業中）,"①充分意義があった ( 22人 44% )　　
                                   ②ある程度意義があった ( 28人 56% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1812202　統計学への誘い,平均評価ポイント　　3.08,2024/12/20（金）　～　2025/01/16（木）,小テストがよくあります。課題が面倒くさいので早めに取り掛かることをおすすめします。
50人　　履修者：　52人　　回答率：　96.15%　　回答率ランキング（ 4位　/　260授業中）,"①充分意義があった ( 22人 44% )　　
                                   ②ある程度意義があった ( 28人 56% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1812202　統計学への誘い,平均評価ポイント　　3.08,2024/12/20（金）　～　2025/01/16（木）,・課題をひたすらに貯めないこと ・グループでの意思疎通を計る
50人　　履修者：　52人　　回答率：　96.15%　　回答率ランキング（ 4位　/　260授業中）,"①充分意義があった ( 22人 44% )　　
                                   ②ある程度意義があった ( 28人 56% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1812202　統計学への誘い,平均評価ポイント　　3.08,2024/12/20（金）　～　2025/01/16（木）,毎日出席
50人　　履修者：　52人　　回答率：　96.15%　　回答率ランキング（ 4位　/　260授業中）,"①充分意義があった ( 22人 44% )　　
                                   ②ある程度意義があった ( 28人 56% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1812202　統計学への誘い,平均評価ポイント　　3.08,2024/12/20（金）　～　2025/01/16（木）,グループでの課題が多いのでみんなで共有しながら頑張ることが大切だと思います。
50人　　履修者：　52人　　回答率：　96.15%　　回答率ランキング（ 4位　/　260授業中）,"①充分意義があった ( 22人 44% )　　
                                   ②ある程度意義があった ( 28人 56% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1812202　統計学への誘い,平均評価ポイント　　3.08,2024/12/20（金）　～　2025/01/16（木）,毎回復習しないと取り残されるので本当に復習してください。
50人　　履修者：　52人　　回答率：　96.15%　　回答率ランキング（ 4位　/　260授業中）,"①充分意義があった ( 22人 44% )　　
                                   ②ある程度意義があった ( 28人 56% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1812202　統計学への誘い,平均評価ポイント　　3.08,2024/12/20（金）　～　2025/01/16（木）,復習が大切です。
50人　　履修者：　52人　　回答率：　96.15%　　回答率ランキング（ 4位　/　260授業中）,"①充分意義があった ( 22人 44% )　　
                                   ②ある程度意義があった ( 28人 56% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1812202　統計学への誘い,平均評価ポイント　　3.08,2024/12/20（金）　～　2025/01/16（木）,高校の数学の応用なので基礎知識をつけときましょう
50人　　履修者：　52人　　回答率：　96.15%　　回答率ランキング（ 4位　/　260授業中）,"①充分意義があった ( 22人 44% )　　
                                   ②ある程度意義があった ( 28人 56% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1812202　統計学への誘い,平均評価ポイント　　3.08,2024/12/20（金）　～　2025/01/16（木）,小テストや宿題はきちんとやった方がいいと思います。課題の提出が遅れるとかなり言われるので気を付けた方がいいと思います。
50人　　履修者：　52人　　回答率：　96.15%　　回答率ランキング（ 4位　/　260授業中）,"①充分意義があった ( 22人 44% )　　
                                   ②ある程度意義があった ( 28人 56% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1812202　統計学への誘い,平均評価ポイント　　3.08,2024/12/20（金）　～　2025/01/16（木）,グループワークの課題は早めに済ませましょう
50人　　履修者：　52人　　回答率：　96.15%　　回答率ランキング（ 4位　/　260授業中）,"①充分意義があった ( 22人 44% )　　
                                   ②ある程度意義があった ( 28人 56% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1812202　統計学への誘い,平均評価ポイント　　3.08,2024/12/20（金）　～　2025/01/16（木）,課題を頑張る。、
50人　　履修者：　52人　　回答率：　96.15%　　回答率ランキング（ 4位　/　260授業中）,"①充分意義があった ( 22人 44% )　　
                                   ②ある程度意義があった ( 28人 56% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1812202　統計学への誘い,平均評価ポイント　　3.08,2024/12/20（金）　～　2025/01/16（木）,数学が苦手な人は覚悟しておいた方が良いレベルで難しいです。
50人　　履修者：　52人　　回答率：　96.15%　　回答率ランキング（ 4位　/　260授業中）,"①充分意義があった ( 22人 44% )　　
                                   ②ある程度意義があった ( 28人 56% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1812202　統計学への誘い,平均評価ポイント　　3.08,2024/12/20（金）　～　2025/01/16（木）,自主学習がとても大事
50人　　履修者：　52人　　回答率：　96.15%　　回答率ランキング（ 4位　/　260授業中）,"①充分意義があった ( 22人 44% )　　
                                   ②ある程度意義があった ( 28人 56% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1812202　統計学への誘い,平均評価ポイント　　3.08,2024/12/20（金）　～　2025/01/16（木）,内容は難しいです
50人　　履修者：　52人　　回答率：　96.15%　　回答率ランキング（ 4位　/　260授業中）,"①充分意義があった ( 22人 44% )　　
                                   ②ある程度意義があった ( 28人 56% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1812202　統計学への誘い,平均評価ポイント　　3.08,2024/12/20（金）　～　2025/01/16（木）,このような単元が好きな人はとても楽しいと思うが。苦手な人にとってはとても難しいと思う。毎回の復習が大切だと思う。
50人　　履修者：　52人　　回答率：　96.15%　　回答率ランキング（ 4位　/　260授業中）,"①充分意義があった ( 22人 44% )　　
                                   ②ある程度意義があった ( 28人 56% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1812202　統計学への誘い,平均評価ポイント　　3.08,2024/12/20（金）　～　2025/01/16（木）,とくになし
50人　　履修者：　52人　　回答率：　96.15%　　回答率ランキング（ 4位　/　260授業中）,"①充分意義があった ( 22人 44% )　　
                                   ②ある程度意義があった ( 28人 56% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1812202　統計学への誘い,平均評価ポイント　　3.08,2024/12/20（金）　～　2025/01/16（木）,テストに向けて定期的に授業の復習をしておくことが大事だと思います。 グループ作業では、早めに取り組んでおいたほうが良いと思います。
50人　　履修者：　52人　　回答率：　96.15%　　回答率ランキング（ 4位　/　260授業中）,"①充分意義があった ( 22人 44% )　　
                                   ②ある程度意義があった ( 28人 56% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1812202　統計学への誘い,平均評価ポイント　　3.08,2024/12/20（金）　～　2025/01/16（木）,フィットムードルを忘れがちになるので、授業資料をしっかり見ましょう。
50人　　履修者：　52人　　回答率：　96.15%　　回答率ランキング（ 4位　/　260授業中）,"①充分意義があった ( 22人 44% )　　
                                   ②ある程度意義があった ( 28人 56% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1812202　統計学への誘い,平均評価ポイント　　3.08,2024/12/20（金）　～　2025/01/16（木）,授業後の取り組みがかなり重要になってくる講義です。宿題などの事後課題があるので計画立てて行動するべきです。
50人　　履修者：　52人　　回答率：　96.15%　　回答率ランキング（ 4位　/　260授業中）,"①充分意義があった ( 22人 44% )　　
                                   ②ある程度意義があった ( 28人 56% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1812202　統計学への誘い,平均評価ポイント　　3.08,2024/12/20（金）　～　2025/01/16（木）,ないです
50人　　履修者：　52人　　回答率：　96.15%　　回答率ランキング（ 4位　/　260授業中）,"①充分意義があった ( 22人 44% )　　
                                   ②ある程度意義があった ( 28人 56% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1812202　統計学への誘い,平均評価ポイント　　3.08,2024/12/20（金）　～　2025/01/16（木）,たまにスライドが間違えていることがあるので、疑問に思った部分は教科書やネットで調べた方がいい
49人　　履修者：　54人　　回答率：　90.74%　　回答率ランキング（ 23位　/　260授業中）,"①充分意義があった ( 13人 26.5% )　　
                                   ②ある程度意義があった ( 27人 55.1% )　　
                                   ③あまり意義がなかった ( 9人 18.3% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813101　経営システム論,平均評価ポイント　　3.63,2024/07/03（水）　～　2024/07/19（金）," スライドでの解説だけでなく、関連動画の視聴があり、内容を楽しく学ぶことができ、よい理解にもつながった。
　企業の組織や業務の効率化などについて学ぶことが出来た。
　企業の目標は、様々な観点から具体的に細分化して考えられていることを学ぶことができた。
　"
49人　　履修者：　54人　　回答率：　90.74%　　回答率ランキング（ 23位　/　260授業中）,"①充分意義があった ( 13人 26.5% )　　
                                   ②ある程度意義があった ( 27人 55.1% )　　
                                   ③あまり意義がなかった ( 9人 18.3% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813101　経営システム論,平均評価ポイント　　3.63,2024/07/03（水）　～　2024/07/19（金）,この講義を通して経営に関する基礎知識を身につけることができた。
49人　　履修者：　54人　　回答率：　90.74%　　回答率ランキング（ 23位　/　260授業中）,"①充分意義があった ( 13人 26.5% )　　
                                   ②ある程度意義があった ( 27人 55.1% )　　
                                   ③あまり意義がなかった ( 9人 18.3% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813101　経営システム論,平均評価ポイント　　3.63,2024/07/03（水）　～　2024/07/19（金）,経営以外のいろんな話も聞けて有意義な授業でした
49人　　履修者：　54人　　回答率：　90.74%　　回答率ランキング（ 23位　/　260授業中）,"①充分意義があった ( 13人 26.5% )　　
                                   ②ある程度意義があった ( 27人 55.1% )　　
                                   ③あまり意義がなかった ( 9人 18.3% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813101　経営システム論,平均評価ポイント　　3.63,2024/07/03（水）　～　2024/07/19（金）,会社のしくみなどが知れて面白かったです。
49人　　履修者：　54人　　回答率：　90.74%　　回答率ランキング（ 23位　/　260授業中）,"①充分意義があった ( 13人 26.5% )　　
                                   ②ある程度意義があった ( 27人 55.1% )　　
                                   ③あまり意義がなかった ( 9人 18.3% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813101　経営システム論,平均評価ポイント　　3.63,2024/07/03（水）　～　2024/07/19（金）,この講義で学んだことは、企業や会社の経営について知ることができたので、自分の将来につながると思いました。また、企業全体の効率性を向上させ、持続可能な競争力を維持・向上させるための枠組みを提供します。企業の規模や業種によって異なるアプローチやシステムが取られることも分かりました。
49人　　履修者：　54人　　回答率：　90.74%　　回答率ランキング（ 23位　/　260授業中）,"①充分意義があった ( 13人 26.5% )　　
                                   ②ある程度意義があった ( 27人 55.1% )　　
                                   ③あまり意義がなかった ( 9人 18.3% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813101　経営システム論,平均評価ポイント　　3.63,2024/07/03（水）　～　2024/07/19（金）,内容が少し難しかったけど面白かったです。
49人　　履修者：　54人　　回答率：　90.74%　　回答率ランキング（ 23位　/　260授業中）,"①充分意義があった ( 13人 26.5% )　　
                                   ②ある程度意義があった ( 27人 55.1% )　　
                                   ③あまり意義がなかった ( 9人 18.3% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813101　経営システム論,平均評価ポイント　　3.63,2024/07/03（水）　～　2024/07/19（金）,習得した知識を将来に活かしていきたい。
49人　　履修者：　54人　　回答率：　90.74%　　回答率ランキング（ 23位　/　260授業中）,"①充分意義があった ( 13人 26.5% )　　
                                   ②ある程度意義があった ( 27人 55.1% )　　
                                   ③あまり意義がなかった ( 9人 18.3% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813101　経営システム論,平均評価ポイント　　3.63,2024/07/03（水）　～　2024/07/19（金）,わかりやすく専門知識が身についた。
49人　　履修者：　54人　　回答率：　90.74%　　回答率ランキング（ 23位　/　260授業中）,"①充分意義があった ( 13人 26.5% )　　
                                   ②ある程度意義があった ( 27人 55.1% )　　
                                   ③あまり意義がなかった ( 9人 18.3% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1813101　経営システム論,平均評価ポイント　　3.63,2024/07/03（水）　～　2024/07/19（金）,経営について学ぶことができてよかったと感じます。
